DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/24/2015,13:30,QUEENS,11434,40.6832375,-73.7741844,"(40.6832375, -73.7741844)",120 AVENUE,171 STREET,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,3359836,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/24/2015,13:30,,,40.8566417,-73.8321159,"(40.8566417, -73.8321159)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3363460,PASSENGER VEHICLE,UNKNOWN,,,
12/24/2015,13:35,,,,,,LAURELTON PARKWAY SERVICE ROAD S,MERRICK BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359711,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/24/2015,13:37,QUEENS,11385,40.711004,-73.9040525,"(40.711004, -73.9040525)",60 STREET,BLEECKER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,,,,3359688,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/24/2015,13:40,MANHATTAN,10009,40.7313511,-73.9825546,"(40.7313511, -73.9825546)",EAST 14 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Other Vehicular,,,,3359262,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2016,16:10,,,,,,BROADWAY,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3551264,,,,,
08/07/2016,22:08,STATEN ISLAND,10305,,,,DELAWARE AVENUE,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3496972,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/07/2016,22:08,,,,,,3 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3495763,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/07/2016,22:08,,,40.8751241,-73.905168,"(40.8751241, -73.905168)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3496467,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,13:40,QUEENS,11422,40.6754631,-73.7338404,"(40.6754631, -73.7338404)",LAURELTON PARKWAY SERVICE ROAD S,133 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359713,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/24/2015,13:49,BROOKLYN,11205,40.693341,-73.9668817,"(40.693341, -73.9668817)",MYRTLE AVENUE,WASHINGTON AVENUE,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,,,,3359638,PASSENGER VEHICLE,BICYCLE,,,
12/24/2015,13:50,BROOKLYN,11210,40.6348134,-73.9497788,"(40.6348134, -73.9497788)",FLATBUSH AVENUE,EAST 28 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359539,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/24/2015,13:50,BROOKLYN,11214,40.5972673,-73.9986569,"(40.5972673, -73.9986569)",BAY PARKWAY,CROPSEY AVENUE,,0,0,0,0,0,0,0,0,,,,,,3360003,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,13:50,QUEENS,11101,40.7343456,-73.9358659,"(40.7343456, -73.9358659)",37 STREET,STARR AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3360947,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/24/2015,13:55,BRONX,10458,40.8609971,-73.896425,"(40.8609971, -73.896425)",EAST 188 STREET,VALENTINE AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3359413,SPORT UTILITY / STATION WAGON,,,,
12/24/2015,13:55,BROOKLYN,11236,40.6327199,-73.8913715,"(40.6327199, -73.8913715)",SEAVIEW AVENUE,EAST 95 STREET,,2,0,1,0,0,0,1,0,Unspecified,,,,,3359529,SPORT UTILITY / STATION WAGON,,,,
12/24/2015,14:00,BROOKLYN,11210,40.617105,-73.9460676,"(40.617105, -73.9460676)",AVENUE N,EAST 29 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360037,OTHER,PASSENGER VEHICLE,,,
12/24/2015,14:00,BROOKLYN,11213,40.6681286,-73.9367478,"(40.6681286, -73.9367478)",UNION STREET,TROY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3360046,PASSENGER VEHICLE,,,,
12/24/2015,14:00,QUEENS,11375,40.7120112,-73.8499301,"(40.7120112, -73.8499301)",71 AVENUE,MANSE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360119,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
12/24/2015,14:00,QUEENS,11435,40.7125123,-73.8221576,"(40.7125123, -73.8221576)",83 AVENUE,135 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360437,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,14:00,,,,,,FLATBUSH AVENUE,GRAND ARMY PLAZA,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359607,PASSENGER VEHICLE,OTHER,,,
12/24/2015,14:00,BRONX,10455,40.8175129,-73.9171183,"(40.8175129, -73.9171183)",MELROSE AVENUE,EAST 151 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3359353,SPORT UTILITY / STATION WAGON,BUS,,,
12/24/2015,14:07,,,40.7026172,-73.960572,"(40.7026172, -73.960572)",,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3360358,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/24/2015,14:11,,,40.832093,-73.8381251,"(40.832093, -73.8381251)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3359955,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/24/2015,14:15,BROOKLYN,11217,40.6805947,-73.9808878,"(40.6805947, -73.9808878)",BALTIC STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359606,PASSENGER VEHICLE,UNKNOWN,,,
12/24/2015,14:15,BROOKLYN,11223,40.5958224,-73.9837207,"(40.5958224, -73.9837207)",AVENUE U,86 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3359990,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/24/2015,14:15,STATEN ISLAND,10306,40.5687634,-74.1114832,"(40.5687634, -74.1114832)",HYLAN BOULEVARD,ROSS AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3359885,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/24/2015,14:30,BROOKLYN,11233,40.6683725,-73.9226314,"(40.6683725, -73.9226314)",RALPH AVENUE,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3359599,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/08/2016,12:00,QUEENS,11411,40.7000315,-73.7458889,"(40.7000315, -73.7458889)",208 STREET,115 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3401943,PASSENGER VEHICLE,UNKNOWN,,,
08/07/2016,22:08,BROOKLYN,11221,,,,,,1063      BUSHWICK AVENUE,1,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3495913,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/07/2016,22:08,,,40.6830971,-73.8057517,"(40.6830971, -73.8057517)",,,,1,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3496144,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,14:30,MANHATTAN,10014,40.7344402,-74.006181,"(40.7344402, -74.006181)",CHARLES STREET,HUDSON STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3359246,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
08/07/2016,22:08,QUEENS,11412,,,,116 AVENUE,196 STREET,,2,0,0,0,0,0,4,0,Unspecified,Unspecified,,,,3496143,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,14:30,,,40.8249166,-73.868887,"(40.8249166, -73.868887)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3359952,PASSENGER VEHICLE,VAN,,,
12/24/2015,14:34,QUEENS,11356,40.7862848,-73.8363365,"(40.7862848, -73.8363365)",14 AVENUE,132 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3359789,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,14:35,,,,,,,,IN FRONT OF 566 WEST 207 STREET,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3359339,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
12/24/2015,14:38,BROOKLYN,11228,40.6105244,-74.0080496,"(40.6105244, -74.0080496)",BAY 11 STREET,86 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360002,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
12/24/2015,14:40,QUEENS,11354,40.764071,-73.8091361,"(40.764071, -73.8091361)",NORTHERN BOULEVARD,156 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Fatigued/Drowsy,,,,3359788,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,14:40,QUEENS,11368,40.7572274,-73.8695039,"(40.7572274, -73.8695039)",NORTHERN BOULEVARD,99 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359846,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,14:40,QUEENS,11374,40.7303349,-73.8676226,"(40.7303349, -73.8676226)",BOOTH STREET,62 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3360121,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/24/2015,14:41,,,,,,ELDERT LANE,LIBERTY AVENUE,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3360052,PASSENGER VEHICLE,,,,
12/24/2015,14:42,MANHATTAN,10007,40.7108872,-74.0090609,"(40.7108872, -74.0090609)",BROADWAY,FULTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3359237,PASSENGER VEHICLE,TAXI,,,
12/24/2015,14:45,BROOKLYN,11237,40.700675,-73.921631,"(40.700675, -73.921631)",KNICKERBOCKER AVENUE,STOCKHOLM STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360836,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/24/2015,14:48,,,,,,CEDAR AVENUE,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3359886,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,14:49,BROOKLYN,11214,40.6095803,-74.00649,"(40.6095803, -74.00649)",86 STREET,BAY 13 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3360007,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/24/2015,14:50,,,40.7344729,-73.8631542,"(40.7344729, -73.8631542)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3362176,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/24/2015,14:50,BROOKLYN,11226,40.6494399,-73.9630763,"(40.6494399, -73.9630763)",CHURCH AVENUE,EAST 18 STREET,,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3365373,SPORT UTILITY / STATION WAGON,AMBULANCE,BICYCLE,,
12/24/2015,14:55,,,,,,SHORE ROAD,CITY ISLAND ROAD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3359962,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/24/2015,15:00,BROOKLYN,11211,40.7083558,-73.9609841,"(40.7083558, -73.9609841)",ROEBLING STREET,SOUTH 9 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Turning Improperly,,,,3359643,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/24/2015,15:00,BROOKLYN,11234,40.6195473,-73.9172632,"(40.6195473, -73.9172632)",RALPH AVENUE,AVENUE N,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3360009,SPORT UTILITY / STATION WAGON,,,,
12/24/2015,15:00,QUEENS,11103,40.7578475,-73.9166042,"(40.7578475, -73.9166042)",43 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3359844,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/24/2015,15:00,MANHATTAN,10012,40.7244328,-73.9934591,"(40.7244328, -73.9934591)",EAST HOUSTON STREET,ELIZABETH STREET,,2,0,1,0,0,0,1,0,Traffic Control Disregarded,Driver Inattention/Distraction,Unspecified,,,3362300,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/24/2015,15:04,BRONX,10455,40.8130432,-73.9081574,"(40.8130432, -73.9081574)",CONCORD AVENUE,EAST 149 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360233,VAN,PASSENGER VEHICLE,,,
12/24/2015,15:05,,,,,,BAILEY AVENUE,HEATH AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,3359451,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2016,17:10,BRONX,10458,40.8685746,-73.8814699,"(40.8685746, -73.8814699)",WEBSTER AVENUE,EAST MOSHOLU PARKWAY SOUTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551247,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/31/2016,17:10,BRONX,10472,40.8283161,-73.8557672,"(40.8283161, -73.8557672)",,,2012      BLACKROCK AVENUE,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3551415,,,,,
08/18/2016,21:08,STATEN ISLAND,10305,,,,,,82        HYLAN BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503430,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,15:10,,,,,,,,PARKING LOT 2210 BARTOW,0,0,0,0,0,0,0,0,Unspecified,,,,,3359960,PASSENGER VEHICLE,,,,
12/24/2015,15:15,QUEENS,11434,40.6679823,-73.7743118,"(40.6679823, -73.7743118)",NORTH CONDUIT AVENUE,161 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Fatigued/Drowsy,Unspecified,,,3359838,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/24/2015,15:15,,,,,,MERRICK BOULEVARD,220 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359715,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/24/2015,15:15,BROOKLYN,11208,40.6690451,-73.8757721,"(40.6690451, -73.8757721)",DUMONT AVENUE,MILFORD STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3359572,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/24/2015,15:22,STATEN ISLAND,10306,40.5664967,-74.1137614,"(40.5664967, -74.1137614)",HYLAN BOULEVARD,EBBITTS AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3359890,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
12/24/2015,15:23,BRONX,10455,40.8165575,-73.9167618,"(40.8165575, -73.9167618)",3 AVENUE,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3359354,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/24/2015,15:30,BROOKLYN,11203,40.6541615,-73.9248211,"(40.6541615, -73.9248211)",EAST 56 STREET,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360025,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/24/2015,15:30,QUEENS,11101,40.7574856,-73.939085,"(40.7574856, -73.939085)",38 AVENUE,21 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3361009,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
12/24/2015,15:30,QUEENS,11357,40.7829315,-73.8167517,"(40.7829315, -73.8167517)",149 STREET,18 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3360099,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/24/2015,15:30,QUEENS,11358,40.7693384,-73.8027598,"(40.7693384, -73.8027598)",32 AVENUE,162 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360098,PASSENGER VEHICLE,UNKNOWN,,,
12/24/2015,15:30,,,,,,WHITESTONE EXPRESSWAY E SVC RD,20 AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Failure to Yield Right-of-Way,,,,3360103,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/24/2015,15:30,,,,,,WHITESTONE EXPRESSWAY E SVC RD,20 AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,3360100,VAN,SPORT UTILITY / STATION WAGON,,,
12/24/2015,15:30,BRONX,10468,40.877242,-73.8865748,"(40.877242, -73.8865748)",VAN CORTLANDT AVENUE EAST,VILLA AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3359976,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/24/2015,15:35,BROOKLYN,11210,40.6277516,-73.9346174,"(40.6277516, -73.9346174)",AVENUE J,EAST 43 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3359497,SPORT UTILITY / STATION WAGON,VAN,,,
12/24/2015,15:40,BROOKLYN,11210,40.6328856,-73.9476978,"(40.6328856, -73.9476978)",FLATBUSH AVENUE,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359540,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/24/2015,15:45,BRONX,10466,40.8909207,-73.851982,"(40.8909207, -73.851982)",BRONXWOOD AVENUE,EAST 232 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3359418,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,15:50,BRONX,10459,40.8209858,-73.8916133,"(40.8209858, -73.8916133)",SOUTHERN BOULEVARD,EAST 163 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359366,LIVERY VEHICLE,LIVERY VEHICLE,,,
12/24/2015,15:54,,,,,,140 AVENUE,FARMERS BOULEVARD,,0,0,0,0,0,0,0,0,Pavement Slippery,Prescription Medication,,,,3360476,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,15:55,,,,,,YELLOWSTONE BOULEVARD,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360122,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
08/07/2016,22:08,,,40.8479009,-73.9249777,"(40.8479009, -73.9249777)",,,,2,0,0,0,0,0,4,0,Unspecified,Unspecified,,,,3495566,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/07/2016,23:08,,,40.6204388,-74.1671933,"(40.6204388, -74.1671933)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3496970,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,16:00,BROOKLYN,11229,40.610949,-73.9536001,"(40.610949, -73.9536001)",AVENUE P,OCEAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359995,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,16:00,BROOKLYN,11232,40.6543635,-74.0150466,"(40.6543635, -74.0150466)",1 AVENUE,43 STREET,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,3360312,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
12/24/2015,16:00,QUEENS,11357,40.7787145,-73.8248874,"(40.7787145, -73.8248874)",144 STREET,22 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3360459,UNKNOWN,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/24/2015,16:00,STATEN ISLAND,10301,40.6206882,-74.1100138,"(40.6206882, -74.1100138)",BARD AVENUE,CLOVE ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360493,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,16:00,,,40.7672346,-73.9645308,"(40.7672346, -73.9645308)",,,GAS PUMP AREA OF 153 EAST 67TH STREET,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3359302,PASSENGER VEHICLE,,,,
12/24/2015,16:05,QUEENS,11423,40.7203288,-73.7611401,"(40.7203288, -73.7611401)",HILLSIDE AVENUE,204 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3360922,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/24/2015,16:05,BRONX,10468,40.8627551,-73.9010787,"(40.8627551, -73.9010787)",WEST FORDHAM ROAD,JEROME AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3359977,SPORT UTILITY / STATION WAGON,,,,
12/24/2015,16:10,,,40.8380117,-73.8732802,"(40.8380117, -73.8732802)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3361875,PASSENGER VEHICLE,VAN,,,
12/24/2015,16:15,BROOKLYN,11234,40.6246578,-73.9169723,"(40.6246578, -73.9169723)",AVENUE L,EAST 68 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3359495,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/24/2015,16:15,BROOKLYN,11239,40.6492737,-73.8725692,"(40.6492737, -73.8725692)",,,F/O 339 GATEWAY DRIVE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360053,PASSENGER VEHICLE,UNKNOWN,,,
12/24/2015,16:17,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3359388,LARGE COM VEH(6 OR MORE TIRES),,,,
12/24/2015,16:20,QUEENS,11372,40.7529611,-73.8735294,"(40.7529611, -73.8735294)",35 AVENUE,94 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Backing Unsafely,,,,3361035,AMBULANCE,PASSENGER VEHICLE,,,
12/24/2015,16:26,BROOKLYN,11217,40.685512,-73.9742808,"(40.685512, -73.9742808)",SOUTH PORTLAND AVENUE,HANSON PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360065,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,16:30,BRONX,10463,40.8707598,-73.9057962,"(40.8707598, -73.9057962)",HEATH AVENUE,WEST 193 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359978,PASSENGER VEHICLE,UNKNOWN,,,
12/24/2015,16:30,QUEENS,11372,40.7560484,-73.8807209,"(40.7560484, -73.8807209)",87 STREET,NORTHERN BOULEVARD,,1,0,1,0,0,0,0,0,Unspecified,,,,,3361046,UNKNOWN,,,,
12/24/2015,16:30,QUEENS,11373,40.7353248,-73.865159,"(40.7353248, -73.865159)",JUNCTION BOULEVARD,59 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3359813,PASSENGER VEHICLE,BICYCLE,,,
12/24/2015,16:30,QUEENS,11373,40.7353248,-73.865159,"(40.7353248, -73.865159)",JUNCTION BOULEVARD,59 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3360113,PASSENGER VEHICLE,BICYCLE,,,
12/24/2015,16:34,BROOKLYN,11229,40.5970039,-73.9499008,"(40.5970039, -73.9499008)",EAST 21 STREET,GRAVESEND NECK ROAD,,0,1,0,1,0,0,0,0,Failure to Yield Right-of-Way,,,,,3359985,VAN,,,,
12/24/2015,16:35,,,,,,KISSENA BOULEVARD,71 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3360923,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/24/2015,16:37,BRONX,10458,40.8622592,-73.8958844,"(40.8622592, -73.8958844)",VALENTINE AVENUE,EAST FORDHAM ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359963,VAN,PASSENGER VEHICLE,,,
12/24/2015,16:44,BROOKLYN,11214,40.6024219,-73.9945838,"(40.6024219, -73.9945838)",86 STREET,BAY 29 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3360005,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,16:45,BROOKLYN,11206,40.69603,-73.9435263,"(40.69603, -73.9435263)",MYRTLE AVENUE,THROOP AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3360061,SPORT UTILITY / STATION WAGON,,,,
08/07/2016,23:08,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3497171,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,16:45,MANHATTAN,10037,40.8082207,-73.9367194,"(40.8082207, -73.9367194)",EAST 130 STREET,PARK AVENUE,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3359318,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2016,17:10,BROOKLYN,11222,40.7257775,-73.9488083,"(40.7257775, -73.9488083)",,,100       MC GUINNESS BOULEVARD,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3551423,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/07/2016,2:08,MANHATTAN,10001,,,,WEST 34 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3494912,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/24/2015,16:50,BRONX,10463,40.8698707,-73.9059855,"(40.8698707, -73.9059855)",KINGSBRIDGE TERRACE,HEATH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359979,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
